
313,ไฮโดรเท็ค จำกัด (มหาชน),0107554000097,11390575,-30.92,-66837605,17.67,298698658,-12.04,908156609,7560551,"HYDROTEK PUBLIC CO.,LTD.",วันที่ 1 เม.ย. 2554,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
316,ไอ.ซี.ซี. อินเตอร์เนชั่นแนล จำกัด (มหาชน),0107537001374,9705873307,4.84,915330979,55.70,34386686140,1.93,365000000,29055804923,I.C.C. INTERNATIONAL PUBLIC COMPANY LIMITED,วันที่ 9 พ.ค. 2537,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
317,อิชิตัน กรุ๊ป จำกัด (มหาชน),0107556000485,8105196876,24.19,1125999714,55.15,7294847909,-1.26,1300000000,5868547735,ICHITAN GROUP PUBLIC COMPANY LIMITED,วันที่ 11 ก.ค. 2556,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
318,อินฟอร์เมชั่น แอนด์ คอมมิวนิเคชั่น เน็ทเวิร์คส จำกัด (มหาชน),0107560000184,1795106567,30.80,175271891,31.14,2068288247,57.11,336050221.5,869515176,INFORMATION AND COMMUNICATION NETWORKS PUBLIC COMPANY LIMITED,วันที่ 25 เม.ย. 2560,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
319,ไอเอฟเอส แคปปิตอล (ประเทศไทย) จำกัด (มหาชน),0107550000033,427186233,7.35,158405386,0.95,3818055368,1.42,493500000,1771741992,IFS CAPITAL (THAILAND) PUBLIC COMPANY LIMITED,วันที่ 18 เม.ย. 2550,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
320,อินเตอร์ไฮด์ จำกัด (มหาชน),0107548000595,1857771366,-11.71,34314810,-71.94,3438165897,-6.44,594998274,1663267372,INTERHIDES PUBLIC COMPANY LIMITED,วันที่ 24 ส.ค. 2548,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
321,ไอแอนด์ไอ กรุ๊ป จำกัด (มหาชน),0107562000378,444984376,-20.27,-249765212,-1228.60,1184436222,42.63,62298054,538385301,I&I GROUP,วันที่ 2 ก.ย. 2562,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
322,ทริพเพิล ไอ โลจิสติกส์ จำกัด (มหาชน),0107560000095,650684853,-41.39,392825956,-16.05,3469284811,15.84,403876560,2979228927,TRIPLE I LOGISTICS PUBLIC COMPANY LIMITED,วันที่ 21 มี.ค. 2560,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
323,อินเตอร์ลิ้งค์ คอมมิวนิเคชั่น จำกัด (มหาชน),0107547000222,2962698312,8.30,304444208,75.63,3330833503,1.91,543632325,2717238164,INTERLINK COMMUNICATION PUBLIC COMPANY LIMITED,วันที่ 18 มี.ค. 2547,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
324,อินเด็กซ์ ลิฟวิ่งมอลล์ จำกัด (มหาชน),0107561000226,9634243718,6.11,763132668,43.67,12366125166,0.38,2525000000,5420066933,INDEX LIVING MALL PUBLIC COMPANY LIMITED,วันที่ 8 มิ.ย. 2561,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
325,โรงพยาบาลอินเตอร์เมดิคัล แคร์ แอนด์ แล็บ จำกัด (มหาชน),0107561000269,189163885,-8.99,-30448520,-694.76,1277372476,156.29,107500000,405685513,INTERMEDICAL CARE AND LAB HOSPITAL PUBLIC COMPANY LIMITED,วันที่ 21 มิ.ย. 2561,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
327,อินเด็กซ์ อินเตอร์เนชั่นแนล กรุ๊ป จำกัด (มหาชน),0107563000096,760522607,24.40,13363440,-58.79,730262165,-5.67,175000000,411726609,INDEX INTERNATIONAL GROUP PUBLIC COMPANY LIMITED,วันที่ 27 เม.ย. 2563,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
328,อินเทอร์เน็ตประเทศไทย จำกัด (มหาชน),0107544000094,2096993942,-0.16,202745313,14.65,12785979259,20.42,601160648,2415695387,INTERNET THAILAND PUBLIC COMPANY LIMITED,วันที่ 14 ก.ย. 2544,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
330,อิงเกรส อินดัสเตรียล (ไทยแลนด์) จำกัด (มหาชน),0107558000474,59994576,80.24,-6196155,-120.28,2352985768,-0.86,1446942690,1655170216,INGRESS INDUSTRIAL (THAILAND) PUBLIC COMPANY LIMITED,วันที่ 9 ธ.ค. 2558,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
331,โพสโค-ไทยน๊อคซ์ จำกัด (มหาชน),0107547000419,14122891466,-40.13,-73037787,-136.47,11565663992,0.06,7795709100,8894053782,POSCO-THAINOX PUBLIC COMPANY LIMITED,วันที่ 26 เม.ย. 2547,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
332,อินฟราเซท จำกัด (มหาชน),0107562000084,1657931433,26.03,109155844,3.44,1887619091,29.79,461999974.5,1376035700,INFRASET PUBLIC COMPANY LIMITED,วันที่ 22 มี.ค. 2562,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
333,อินทรประกันภัย จำกัด (มหาชน),0107537000394,2818115142,-9.18,195226313,-72.29,9198375195,-12.11,120000000,1113631538,INDARA INSURANCE PUBLIC COMPANY LIMITED,วันที่ 2 ก.พ. 2537,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
334,อินทัช โฮลดิ้งส์ จำกัด (มหาชน),0107535000257,12458966364,17.97,12280260992,18.24,39906752736,-4.46,5000000000,39815526780,INTOUCH HOLDINGS PUBLIC COMPANY LIMITED,วันที่ 13 พ.ย. 2535,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
335,อินเตอร์ ฟาร์มา จำกัด (มหาชน),0107562000203,619914312,-0.53,58198015,-42.75,2239247102,-5.95,378387365,1915661493,INTER PHARMA PUBLIC COMPANY LIMITED,วันที่ 15 พ.ค. 2562,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
336,อีโนเว รับเบอร์ (ประเทศไทย) จำกัด (มหาชน),0107536001737,5502062356,-7.83,160624177,43.59,4938788734,-4.60,192207700,3864380937,INOUE RUBBER (THAILAND) PUBLIC COMPANY LIMITED,วันที่ 30 ธ.ค. 2536,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
337,อินเตอร์เนชั่นแนล รีเสริช คอร์ปอเรชั่น จำกัด (มหาชน),0107546000024,466282050,-31.51,28776158,-32.46,898123724,21.30,313546050.5,524498392,INTERNATIONAL RESEARCH CORPORATION PUBLIC COMPANY LIMITED,วันที่ 4 ก.พ. 2546,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
338,ไออาร์พีซี จำกัด (มหาชน),0107537002567,319487657805,0.66,-4061865985,9.71,189733700052,-3.39,20475000000,73318481802,I R P C PUBLIC COMPANY LIMITED,วันที่ 10 ต.ค. 2537,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
339,ไอที ซิตี้ จำกัด (มหาชน),0107545000349,8224160356,-5.91,38379724,5010.52,3686582061,-6.31,366398859,1020706013,IT CITY PUBLIC COMPANY LIMITED,วันที่ 14 พ.ย. 2545,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
340,ไอ-เทล คอร์ปอเรชั่น จำกัด (มหาชน),0107536000641,15127151000,-26.15,2047506000,-52.15,25319815000,-2.15,3000000000,23206562000,I-TAIL CORPORATION PUBLIC COMPANY LIMITED,วันที่ 5 ก.ค. 2536,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
341,อิตาเลียนไทย ดีเวล๊อปเมนต์ จำกัด (มหาชน),0107537000939,31234773000,-22.86,-194874000,94.62,89251986000,-0.25,6337920861,8288215000,ITALIANTHAI DEVELOPMENT PUBLIC COMPANY LIMITED,วันที่ 24 มี.ค. 2537,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
342,อินเตอร์ลิ้งค์ เทเลคอม จำกัด (มหาชน),0107558000211,2388417670,-18.55,254338048,11.21,8490951768,5.56,845865895.5,3857612935,INTERLINK TELECOM PUBLIC COMPANY LIMITED,วันที่ 11 พ.ค. 2558,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
343,อินเตอร์เนชั่นแนล เน็ตเวิร์ค ซิสเต็ม จำกัด (มหาชน),0107565000298,694004516,25.56,62838831,13.69,576075393,-13.57,220000000,448091261,INTERNATIONAL NET WORK SYSTEM PUBLIC COMPANY LIMITED,วันที่ 22 เม.ย. 2565,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
344,อิทธิฤทธิ์ ไนซ์ คอร์ปอเรชั่น จำกัด (มหาชน),0107565000565,438295041,92.41,23199706,9.70,501176711,148.65,135000000,346236570,ITTHIRIT NICE CORPORATION PUBLIC COMPANY LIMITED,วันที่ 30 ส.ค. 2565,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
345,อินโดรามา เวนเจอร์ส จำกัด (มหาชน),0107552000201,13765096000,16.44,9693339000,41.68,186467476000,5.73,5670701908,103976872000,INDORAMA VENTURES PUBLIC COMPANY LIMITED,วันที่ 25 ก.ย. 2552,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
346,เจเอเอส แอสเซ็ท จำกัด (มหาชน),0107557000136,767097870,11.11,192597733,-4.81,5917384164,26.00,1920619319,2914810529,JAS ASSET PUBLIC COMPANY LIMITED,วันที่ 25 เม.ย. 2557,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
347,จักรไพศาล เอสเตท จำกัด (มหาชน),0107562000122,286650559,220.71,36335678,504.36,780580238,0.26,320000000,430693851,JAKPAISAN ESTATE PUBLIC COMPANY LIMITED,วันที่ 9 เม.ย. 2562,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
348,จัสมิน อินเตอร์เนชั่นแนล จำกัด (มหาชน),0107537000106,4582230095,87.97,-531810604,-128.90,15731610651,-41.37,4296408035.5,14307919250,JASMINE INTERNATIONAL PUBLIC COMPANY LIMITED,วันที่ 7 ม.ค. 2537,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
349,เจซีเค อินเตอร์เนชั่นแนล จำกัด (มหาชน),0107537000475,2755813401,435.50,683508082,427.45,8943338630,10.61,4943571556,3158438345,JCK INTERNATIONAL PUBLIC COMPANY LIMITED,วันที่ 4 ก.พ. 2537,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
350,เจซีเค ฮอสพิทอลลิตี้ จำกัด (มหาชน),0107554000160,370405539,-32.29,-125001194,41.77,1324578889,43.88,4257371377.75,417504537,JCK HOSPITALITY PUBLIC COMPANY LIMITED,วันที่ 6 ก.ค. 2554,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
351,แจ๊กเจียอุตสาหกรรม (ไทย) จำกัด (มหาชน),0107536000544,668741882,13.25,47862748,15.43,997154258,-0.26,135000000,715436639,JACK CHIA INDUSTRIES (THAILAND) PUBLIC COMPANY LIMITED,วันที่ 21 มิ.ย. 2536,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
352,เจดีฟู้ด จำกัด (มหาชน),0107563000151,637139607,9.94,42271178,255.77,847405163,-4.22,300000000,698975128,JD FOOD PUBLIC COMPANY LIMETED,วันที่ 18 มิ.ย. 2563,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
353,เจเคเอ็น โกลบอล กรุ๊ป จำกัด (มหาชน),0107559000303,1507007865,13.99,-1768437591,-1929.58,8491789625,-15.68,804480124.5,2424998214,JKN GLOBAL GROUP PUBLIC COMPANY LIMITED,วันที่ 21 มิ.ย. 2559,ฟื้นฟู,บริษัทมหาชนจำกัด
354,เจมาร์ท กรุ๊ป โฮลดิ้งส์ จำกัด (มหาชน),0107545000055,195190006,-91.91,-447010577,-124.90,28742202711,2.03,1558820418,18618987210,JAYMART GROUP HOLDINGS PUBLIC COMPANY LIMITED,วันที่ 26 มี.ค. 2545,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
355,เจ เอ็ม ที เน็ทเวอร์ค เซอร์วิสเซ็ส จำกัด (มหาชน),0107555000074,3978198072,25.62,2010656351,15.19,40135245987,23.29,765552324,26543906864,JMT NETWORK SERVICES PUBLIC COMPANY LIMITED,วันที่ 19 เม.ย. 2555,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
357,เจ.อาร์.ดับเบิ้ลยู. ยูทิลิตี้ จำกัด (มหาชน),0107552000154,1968179598,3.99,61780636,-58.67,3985401312,6.66,380000000,1661242785,J.R.W. UTILITY PUBLIC COMPANY LIMITED,วันที่ 11 ส.ค. 2552,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
358,โรงงานเภสัชอุตสาหกรรม เจเอสพี (ประเทศไทย) จำกัด (มหาชน),0107561000480,502824065,15.00,8589287,152.53,1324401653,8.33,341250000,999788488,JSP PHARMACEUTICAL MANUFACTURING (THAILAND) PUBLIC COMPANY LIMITED,วันที่ 18 ธ.ค. 2561,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
359,จัสมิน เทคโนโลยี โซลูชั่น จำกัด (มหาชน),0107547000109,305875190,-56.72,-124350511,-294.27,2221275837,-5.17,706457300,1171944301,JASMINE TECHNOLOGY SOLUTION PUBLIC COMPANY LIMITED,วันที่ 20 ก.พ. 2547,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
360,ยูบิลลี่ เอ็นเตอร์ไพรส์ จำกัด (มหาชน),0107551000177,1579873282,-11.99,203219527,-35.36,2132747106,-1.29,175000000,1610900177,JUBILEE ENTERPRISE PUBLIC COMPANY LIMITED,วันที่ 8 ก.ค. 2551,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
361,คิงส์เมน ซี.เอ็ม.ที.ไอ. จำกัด (มหาชน),0107558000296,732550289,-13.17,14147453,669.07,797676183,-10.77,299709044.5,341891939,KINGSMEN C.M.T.I. PUBLIC COMPANY LIMITED,วันที่ 1 ก.ค. 2558,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
362,คาร์มาร์ท จำกัด (มหาชน),0107537000823,2665384635,33.18,604430874,84.33,4020928101,107.45,791999997.6,3070222748,KARMARTS PUBLIC COMPANY LIMITED,วันที่ 18 มี.ค. 2537,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
363,ไทยฮา จำกัด (มหาชน),0107547000311,477350370,2.07,-77591342,-52.62,664955578,-11.33,292500000,294684947,THAI HA PUBLIC COMPANY LIMITED,วันที่ 30 มี.ค. 2547,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
364,ธนาคารกสิกรไทย จำกัด (มหาชน),0107536000315,201925761000,17.51,40820823000,21.07,3551347982000,0.28,30246820970,475899597000,KASIKORNBANK PUBLIC COMPANY LIMITED,วันที่ 13 พ.ค. 2536,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
365,น้ำตาลครบุรี จำกัด (มหาชน),0107553000191,11675261592,20.71,772946658,36.26,10591316286,8.79,600000000,3934918007,KHONBURI SUGAR PUBLIC COMPANY LIMITED,วันที่ 23 ธ.ค. 2553,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
367,เค.ซี. พร็อพเพอร์ตี้ จำกัด (มหาชน),0107536001133,212936874,3.30,-65899460,25.66,985795205,8.85,6829583122.6,297713279,K.C.PROPERTY PUBLIC COMPANY LIMITED,วันที่ 5 ต.ค. 2536,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
368,กรุงไทยคาร์เร้นท์ แอนด์ ลีส จำกัด (มหาชน),0107547000761,2057078794,2.41,186848173,-24.09,5677610469,5.27,250000000,2187288615,KRUNGTHAI CARRENT AND LEASE PUBLIC COMPANY LIMITED,วันที่ 19 ส.ค. 2547,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
370,เคซีอี อีเลคโทรนิคส์ จำกัด (มหาชน),0107535000354,11358750525,-8.25,2140279439,-20.38,14382729868,-7.74,591044298,10804089904,KCE ELECTRONICS PUBLIC COMPANY LIMITED,วันที่ 21 ธ.ค. 2535,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
372,เค.ซี.เมททอลชีท จำกัด (มหาชน),0107557000331,329088792,-7.56,-8613799,11.96,629229267,6.55,170000000,428507738,K.C. METALSHEET PUBLIC COMPANY LIMITED,วันที่ 4 ก.ย. 2557,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
373,ธนบุรี เมดิเคิล เซ็นเตอร์ จำกัด (มหาชน),0107536000013,1195078180,10.69,105585509,30.28,877317394,9.25,225000000,704738260,THONBURI MEDICAL CENTRE PUBLIC COMPANY LIMITED,วันที่ 7 ม.ค. 2536,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
374,เคอรี่ เอ็กซ์เพรส (ประเทศไทย) จำกัด (มหาชน),0107563000037,11534420,-99.93,-4003470,99.87,7520766,-99.93,890000000,2178066,เคอรี่ เอ็กซ์เพรส (ประเทศไทย) จำกัด (มหาชน),วันที่ 24 ก.พ. 2563,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
375,คิง เจน จำกัด (มหาชน),0107552000103,128508812,672.36,71270684,202.59,785617376,-8.10,1700580555,773071576,KING GEN PUBLIC COMPANY LIMITED,วันที่ 4 พ.ค. 2552,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
376,หลักทรัพย์ เคจีไอ (ประเทศไทย) จำกัด (มหาชน),0107536000293,3034678662,-13.19,868450074,-13.54,25561228256,29.71,1991763130,7630000654,KGI SECURITIES (THAILAND) PUBLIC COMPANY LIMITED,วันที่ 6 พ.ค. 2536,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
377,เกียรติธนา ขนส่ง จำกัด (มหาชน),0107547000192,575869673,-13.15,57332990,-44.56,1330960589,-0.22,309040868,1150754460,KIATTANA TRANSPORT PUBLIC COMPANY LIMITED,วันที่ 11 มี.ค. 2547,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
378,โรจูคิส อินเตอร์เนชั่นแนล จำกัด (มหาชน),0107563000185,900507064,12.07,90621472,6.67,1324357376,6.62,309000000,915262347,ROJUKISS INTERNATIONAL,วันที่ 16 ก.ค. 2563,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
379,กิจเจริญ เอ็นจิเนียริ่ง อีเลคทริค จำกัด (มหาชน),0107565000450,1087932124,6.06,152458730,15.82,1057772537,-6.02,115998900,616665853,KIJCHAROEN ENGINEERING ELECTRIC PUBLIC COMPANY LIMITED,วันที่ 11 ก.ค. 2565,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
380,เคแอนด์เค ซุปเปอร์สโตร์ เซาท์เทิร์น จำกัด (มหาชน),0107562000394,1072878201,10.30,-4472249,-150.10,466512882,15.92,120750000,168138899,K&K SUPERSTORE SOUTHERN,วันที่ 6 ก.ย. 2562,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
381,กุลธรเคอร์บี้ จำกัด (มหาชน),0107537002150,1287186403,-58.00,-1589439319,-133.20,4417581745,-26.69,1500000000,-933861721,KULTHORN KIRBY PUBLIC COMPANY LIMITED,วันที่ 13 มิ.ย. 2537,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
382,ธนาคารเกียรตินาคินภัทร จำกัด (มหาชน),0107536000986,33832803000,15.02,4943894000,-39.48,529630190000,8.70,10478762930,55544310000,KIATNAKIN PHATRA BANK PUBLIC COMPANY LIMITED,วันที่ 7 ก.ย. 2536,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
383,เดอะคลีนิกค์ คลินิกเวชกรรม จำกัด (มหาชน),0107560000079,2318345806,40.74,288617672,40.45,2845629301,9.86,110000000,1702814202,THE KLINIQUE MEDICAL CLINIC PUBLIC COMPANY LIMITED,วันที่ 6 มี.ค. 2560,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
384,มาสเตอร์คูล อินเตอร์เนชั่นแนล จำกัด (มหาชน),0107557000365,109135525,-77.21,38406939,-42.15,1451951362,-3.48,750000000,1405509843,MASTERKOOL INTERNATIONAL PUBLIC COMPANY LIMITED,วันที่ 19 ก.ย. 2557,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
386,น้ำตาลขอนแก่น จำกัด (มหาชน),0107547000214,10958367071,-4.08,1016766664,-58.20,26197107165,-1.75,2205121824,11026568913,KHON KAEN SUGAR INDUSTRY PUBLIC COMPANY LIMITED,วันที่ 18 มี.ค. 2547,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
387,ธนาคารกรุงไทย จำกัด (มหาชน),0107537000882,165717985000,29.86,34681049000,9.47,3580671019000,2.24,72005040437.5,379787172000,KRUNG THAI BANK PUBLIC COMPANY LIMITED,วันที่ 24 มี.ค. 2537,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
389,บัตรกรุงไทย จำกัด (มหาชน),0107545000110,19617059854,7.67,7240681084,1.42,112211001508,11.56,2578334070,35631445999,KRUNGTHAI CARD PUBLIC COMPANY LIMITED,วันที่ 2 ก.ค. 2545,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
390,เกษตรไทย อินเตอร์เนชั่นแนล ชูการ์ คอร์ปอเรชั่น จำกัด (มหาชน),0107556000116,13550540913,65.81,1035376457,206.64,18858005923,0.24,3888000010,9806477819,KASET THAI INTERNATIONAL SUGAR CORPORATION PUBLIC COMPANY LIMITED,วันที่ 29 ม.ค. 2556,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
391,เคที เมดิคอล เซอร์วิส จำกัด (มหาชน),0107565000301,369177441,23.41,10323571,-3.68,619510996,-4.51,150000000,479779508,KT MEDICAL SERVICE PUBLIC COMPANY LIMITED,วันที่ 6 พ.ค. 2565,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
392,คัมเวล คอร์ปอเรชั่น จำกัด (มหาชน),0107562000050,528545096,-5.95,32468889,-45.71,883154041,-3.98,215000000,556543607,KUMWELL CORPORATION PUBLIC COMPANY LIMITED,วันที่ 14 มี.ค. 2562,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
393,วิลล่า คุณาลัย จำกัด (มหาชน),0107562000025,644088306,-29.43,41265256,-56.27,2724489104,23.31,596862211.5,758594924,VILLA KUNALAI PUBLIC COMPANY LIMITED,วันที่ 27 ก.พ. 2562,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
394,กรุงเทพโสภณ จำกัด (มหาชน),0107537002435,114610448,10.67,59938902,18.41,320595473,-2.01,60000000,298861615,KRUNGTHEP SOPHON PUBLIC COMPANY LIMITED,วันที่ 15 ก.ค. 2537,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
395,เคดับบลิวไอ จำกัด (มหาชน),0107537001951,-882997521,-2.11,-1119474478,-1.90,4146725152,-15.99,4722406889.97,2001880746,KWI PUBLIC COMPANY LIMITED,วันที่ 1 มิ.ย. 2537,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
396,เค. ดับบลิว. เม็ททัล เวิร์ค จำกัด (มหาชน),0107561000048,438032817,-10.80,23382094,-27.71,614085156,-2.85,280000000,504261185,K. W. METAL WORK PUBLIC COMPANY LIMITED,วันที่ 22 มี.ค. 2561,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
397,กันยงอีเลคทริก จำกัด (มหาชน),0107536001257,8765396714,3.32,157984587,-52.82,9625193143,-5.95,198000000,7878824555,KANG YONG ELECTRIC PUBLIC COMPANY LIMITED,วันที่ 21 ต.ค. 2536,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
398,ไลท์ติ้ง แอนด์ อีควิปเมนท์ จำกัด (มหาชน),0107547000338,2716157621,5.70,11292291,-17.26,2851520209,0.13,492040074,1057472339,LIGHTING & EQUIPMENT PUBLIC COMPANY LIMITED,วันที่ 8 เม.ย. 2547,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
399,ลลิล พร็อพเพอร์ตี้ จำกัด (มหาชน),0107545000233,4792122404,-23.19,834297098,-34.40,16307595530,17.73,925000000,9210985232,LALIN PROPERTY PUBLIC COMPANY LIMITED,วันที่ 3 ก.ย. 2545,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
400,ลานนารีซอร์สเซส จำกัด (มหาชน),0107535000397,3970917252,-20.30,1509201592,-35.04,4767302604,2.20,524999679,4586628670,LANNA RESOURCES PUBLIC COMPANY LIMITED,วันที่ 29 ธ.ค. 2535,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
401,แอลดีซี เด็นทัล จำกัด (มหาชน),0107557000080,425210436,-2.81,17287491,-44.77,561929512,15.10,150000000,253747525,LDC DENTAL PUBLIC COMPANY LIMITED,วันที่ 20 มี.ค. 2557,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
402,ลีพัฒนาผลิตภัณฑ์ จำกัด (มหาชน),0107537000718,1740714665,-4.54,97150386,11.93,2641257337,1.93,929070000,2442825646,LEE FEED MILL PUBLIC COMPANY LIMITED,วันที่ 7 มี.ค. 2537,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
403,ลีโอ โกลบอล โลจิสติกส์ จำกัด (มหาชน),0107560000125,1354105000,-69.47,105035000,-64.77,1316268000,-8.02,181250000,855569000,LEO GLOBAL LOGISTICS PUBLIC COMPANY LIMITED,วันที่ 23 มี.ค. 2560,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
404,แลนด์แอนด์เฮ้าส์ จำกัด (มหาชน),0107535000249,21538210181,-28.54,7481892623,-9.99,111978481889,10.05,12031105828,51512533454,LAND AND HOUSE PUBLIC COMPANY LIMITED,วันที่ 12 พ.ย. 2535,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
405,แอล เอช ไฟแนนซ์เชียล กรุ๊ป จำกัด (มหาชน),0107552000081,1270194000,55.49,745706000,106.48,37044196000,-5.01,21183660594,31856463000,L H FINANCIAL GROUP PUBLIC COMPANY LIMITED,วันที่ 22 เม.ย. 2552,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
407,โลหะกิจ เม็ททอล จำกัด (มหาชน),0107548000315,1119410979,-13.43,113539440,-55.85,1363364637,-17.66,383000000,1180241527,LOHAKIT METAL PUBLIC COMPANY LIMITED,วันที่ 29 เม.ย. 2548,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
410,ลีซ อิท จำกัด (มหาชน),0107556000353,92460130,-30.47,-111972282,-24.55,1405684592,-29.47,601732935,979217136,LEASE IT PUBLIC COMPANY LIMITED,วันที่ 16 พ.ค. 2556,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
411,ล็อกซเล่ย์ จำกัด (มหาชน),0107536000218,4198336784,-4.34,181660663,801.47,6789078410,-9.47,2331250000,3893207664,LOXLEY PUBLIC COMPANY LIMITED,วันที่ 1 เม.ย. 2536,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
413,โรงพยาบาล ลาดพร้าว จำกัด (มหาชน),0107536000161,2030773967,-11.51,110867084,-67.88,2466240018,2.39,360000000,1796795576,LADPRAO GENERAL HOSPITAL PUBLIC COMPANY LIMITED,วันที่ 11 มี.ค. 2536,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
414,แอล.พี.เอ็น.ดีเวลลอปเมนท์ จำกัด (มหาชน),0107537002303,4973575995,-39.07,592138851,-37.13,23162131676,7.07,1454198768,11218151531,L.P.N.DEVELOPMENT PUBLIC COMPANY LIMITED,วันที่ 21 มิ.ย. 2537,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
